User_ID,Date,Step_Count,Heart_Rate,Sleep_Duration,Calories_Burned,Activity_Level,Device_Type
25,2023-02-02,6293.0,91.0,8.2,2047.0,Lightly Active,apple watch
25,2023-02-03,7112.0,90.0,7.7,1951.0,Lightly Active,apple watch
25,2023-02-04,6311.0,91.0,7.4,1716.0,Lightly Active,apple watch
25,2023-02-05,7506.0,86.0,7.4,1765.0,Active,apple watch
25,2023-02-06,9697.0,93.0,8.4,1649.0,Active,apple watch
25,2023-02-07,6060.0,93.0,8.4,1982.0,Lightly Active,apple watch
25,2023-02-08,6480.0,81.0,5.9,1660.0,Lightly Active,apple watch
25,2023-02-09,8840.0,79.0,8.2,1695.0,Active,apple watch
25,2023-02-10,7848.0,72.0,7.6,1211.0,Active,apple watch
25,2023-02-11,7095.0,67.0,8.8,1862.0,Lightly Active,apple watch
25,2023-02-12,8058.0,99.0,6.6,2029.0,Active,apple watch
25,2023-02-13,8745.0,81.0,8.7,1536.0,Active,apple watch
25,2023-02-14,6155.0,77.0,7.0,1545.0,Lightly Active,apple watch
25,2023-02-15,9174.0,81.0,7.9,1629.0,Active,apple watch
25,2023-02-16,4687.0,86.0,5.7,1716.0,Sedentary,apple watch
25,2023-02-17,5353.0,103.0,8.5,1746.0,Lightly Active,apple watch
25,2023-02-18,9233.0,75.0,8.1,1762.0,Active,apple watch
25,2023-02-19,7760.0,96.0,8.3,1777.0,Active,apple watch
25,2023-02-20,4931.0,74.0,7.4,1744.0,Sedentary,apple watch
25,2023-02-21,5704.0,108.0,9.1,1832.0,Lightly Active,apple watch
25,2023-02-22,7477.0,81.0,6.6,1741.0,Lightly Active,apple watch
25,2023-02-23,7750.0,71.0,7.9,1701.0,Active,apple watch
26,2023-01-14,3457.0,65.0,4.6,3540.0,Sedentary,GARMIN
26,2023-01-15,6213.0,60.0,5.5,2517.0,Lightly Active,GARMIN
26,2023-01-16,6801.0,69.0,4.9,3372.0,Lightly Active,GARMIN
26,2023-01-17,4151.0,60.0,4.4,3287.0,Sedentary,GARMIN
26,2023-01-18,3892.0,45.0,4.6,3142.0,Sedentary,GARMIN
26,2023-01-19,6933.0,69.0,4.6,3321.0,Lightly Active,GARMIN
26,2023-01-20,3500.0,70.0,5.2,3111.0,Sedentary,GARMIN
26,2023-01-21,5020.0,74.0,2.5,2781.0,Lightly Active,GARMIN
26,2023-01-22,6098.0,64.0,5.1,3111.0,Lightly Active,GARMIN
26,2023-01-23,5207.0,75.0,4.1,2916.0,Lightly Active,GARMIN
26,2023-01-24,6273.0,75.0,4.4,3044.0,Lightly Active,GARMIN
26,2023-01-25,6390.0,53.0,6.2,2877.0,Lightly Active,GARMIN
26,2023-01-26,6066.0,85.0,3.6,2766.0,Lightly Active,GARMIN
26,2023-01-27,5268.0,66.0,6.7,2722.0,Lightly Active,GARMIN
26,2023-01-28,4969.0,76.0,3.8,2860.0,Sedentary,GARMIN
26,2023-01-29,5945.0,70.0,4.9,2820.0,Lightly Active,GARMIN
26,2023-01-30,3897.0,77.0,6.8,2983.0,Sedentary,GARMIN
26,2023-01-31,5842.0,80.0,3.7,3485.0,Lightly Active,GARMIN
26,2023-02-01,5817.0,90.0,4.3,3519.0,Lightly Active,GARMIN
26,2023-02-02,6457.0,79.0,5.2,2903.0,Lightly Active,GARMIN
26,2023-02-03,6933.0,75.0,3.0,2645.0,Lightly Active,GARMIN
26,2023-02-04,5383.0,77.0,5.0,3341.0,Lightly Active,GARMIN
26,2023-02-05,3409.0,75.0,3.2,3204.0,Sedentary,GARMIN
26,2023-02-06,5485.0,78.0,4.1,3359.0,Lightly Active,GARMIN
26,2023-02-07,6755.0,79.0,4.9,3150.0,Lightly Active,GARMIN
26,2023-02-08,4800.0,82.0,6.7,3296.0,Sedentary,GARMIN
26,2023-02-09,4775.0,77.0,3.7,3148.0,Sedentary,GARMIN
26,2023-02-10,6094.0,55.0,3.9,2893.0,Lightly Active,GARMIN
26,2023-02-11,5254.0,61.0,5.4,3052.0,Lightly Active,GARMIN
26,2023-02-12,5373.0,66.0,6.1,3470.0,Lightly Active,GARMIN
27,2023-01-09,10117.0,77.0,6.2,1655.0,Very Active,garmin
27,2023-01-10,10888.0,91.0,3.8,1943.0,Very Active,garmin
27,2023-01-11,11363.0,79.0,5.6,1710.0,Very Active,garmin
27,2023-01-12,7322.0,98.0,5.8,1793.0,Lightly Active,garmin
27,2023-01-13,13332.0,73.0,6.2,1671.0,Very Active,garmin
27,2023-01-14,13097.0,62.0,5.6,1613.0,Very Active,garmin
27,2023-01-15,12169.0,88.0,5.0,1594.0,Very Active,garmin
27,2023-01-16,10953.0,75.0,6.6,1653.0,Very Active,garmin
27,2023-01-17,4688.0,80.0,4.7,1436.0,Sedentary,garmin
27,2023-01-18,8428.0,85.0,7.0,1770.0,Active,garmin
27,2023-01-19,9842.0,88.0,5.3,1597.0,Active,garmin
27,2023-01-20,8614.0,66.0,5.3,1744.0,Active,garmin
27,2023-01-21,10984.0,79.0,4.8,1821.0,Very Active,garmin
27,2023-01-22,8250.0,91.0,4.7,1587.0,Active,garmin
27,2023-01-23,7915.0,78.0,6.7,1805.0,Active,garmin
27,2023-01-24,13392.0,89.0,4.6,1660.0,Very Active,garmin
27,2023-01-25,9453.0,97.0,4.5,1870.0,Active,garmin
27,2023-01-26,13201.0,102.0,5.3,1839.0,Very Active,garmin
27,2023-01-27,16312.0,77.0,4.2,1394.0,Very Active,garmin
27,2023-01-28,12797.0,65.0,5.3,1792.0,Very Active,garmin
27,2023-01-29,11615.0,88.0,5.9,1936.0,Very Active,garmin
27,2023-01-30,9067.0,77.0,4.9,1859.0,Active,garmin
27,2023-01-31,13218.0,88.0,6.9,1514.0,Very Active,garmin
27,2023-02-01,14935.0,99.0,6.5,2022.0,Very Active,garmin
27,2023-02-02,7489.0,78.0,5.0,1840.0,Lightly Active,garmin
27,2023-02-03,8848.0,91.0,7.1,1836.0,Active,garmin
27,2023-02-04,11836.0,74.0,4.9,1931.0,Very Active,garmin
27,2023-02-05,12946.0,83.0,5.3,1369.0,Very Active,garmin
27,2023-02-06,8802.0,103.0,4.4,1749.0,Active,garmin
27,2023-02-07,13457.0,71.0,5.9,1878.0,Very Active,garmin
28,2023-01-10,11345.0,107.0,4.1,2504.0,Very Active,FITBIT
28,2023-01-11,10925.0,86.0,6.2,2098.0,Very Active,FITBIT
28,2023-01-12,11835.0,60.0,6.4,2332.0,Very Active,FITBIT
28,2023-01-13,12762.0,89.0,6.2,2298.0,Very Active,FITBIT
28,2023-01-14,9322.0,71.0,7.0,2590.0,Active,FITBIT
28,2023-01-15,10778.0,79.0,4.9,2530.0,Very Active,FITBIT
28,2023-01-16,12823.0,98.0,4.9,2179.0,Very Active,FITBIT
28,2023-01-17,11840.0,85.0,5.6,2067.0,Very Active,FITBIT
28,2023-01-18,13311.0,86.0,4.9,2572.0,Very Active,FITBIT
28,2023-01-19,13965.0,80.0,5.9,2390.0,Very Active,FITBIT
28,2023-01-20,9366.0,79.0,3.6,2463.0,Active,FITBIT
28,2023-01-21,7782.0,94.0,5.5,2217.0,Active,FITBIT
28,2023-01-22,9896.0,76.0,7.2,1701.0,Active,FITBIT
28,2023-01-23,14207.0,82.0,4.6,2021.0,Very Active,FITBIT
28,2023-01-24,15111.0,69.0,4.6,2522.0,Very Active,FITBIT
28,2023-01-25,12083.0,69.0,6.0,2032.0,Very Active,FITBIT
28,2023-01-26,13808.0,89.0,6.3,2346.0,Very Active,FITBIT
28,2023-01-27,15303.0,78.0,4.6,2366.0,Very Active,FITBIT
28,2023-01-28,16038.0,68.0,5.4,2359.0,Very Active,FITBIT
28,2023-01-29,11194.0,69.0,6.9,2790.0,Very Active,FITBIT
28,2023-01-30,11760.0,69.0,4.2,2323.0,Very Active,FITBIT
28,2023-01-31,13815.0,83.0,5.8,2131.0,Very Active,FITBIT
28,2023-02-01,8844.0,87.0,6.7,1914.0,Active,FITBIT
28,2023-02-02,14915.0,84.0,7.2,1961.0,Very Active,FITBIT
28,2023-02-03,8225.0,77.0,6.3,2671.0,Active,FITBIT
28,2023-02-04,12915.0,76.0,4.8,2543.0,Very Active,FITBIT
28,2023-02-05,9133.0,95.0,5.5,2625.0,Active,FITBIT
28,2023-02-06,12853.0,77.0,5.3,2187.0,Very Active,FITBIT
28,2023-02-07,12286.0,79.0,5.2,2227.0,Very Active,FITBIT
28,2023-02-08,11494.0,57.0,6.3,2043.0,Very Active,FITBIT
29,2023-01-18,8992.0,43.0,5.6,2161.0,Active,FitBit
29,2023-01-19,10031.0,79.0,6.9,2544.0,Very Active,FitBit
29,2023-01-20,12625.0,61.0,7.3,2201.0,Very Active,FitBit
29,2023-01-21,15080.0,78.0,5.7,2243.0,Very Active,FitBit
29,2023-01-22,11034.0,50.0,7.9,2317.0,Very Active,FitBit
29,2023-01-23,16750.0,71.0,7.6,2756.0,Very Active,FitBit
29,2023-01-24,14274.0,54.0,6.6,2519.0,Very Active,FitBit
29,2023-01-25,13703.0,61.0,5.8,2299.0,Very Active,FitBit
29,2023-01-26,11516.0,59.0,9.4,2153.0,Very Active,FitBit
29,2023-01-27,12870.0,74.0,9.7,2398.0,Very Active,FitBit
29,2023-01-28,12837.0,65.0,7.6,2475.0,Very Active,FitBit
29,2023-01-29,12708.0,40.0,8.1,2531.0,Very Active,FitBit
29,2023-01-30,11168.0,80.0,6.7,2399.0,Very Active,FitBit
29,2023-01-31,16344.0,51.0,6.8,2463.0,Very Active,FitBit
29,2023-02-01,13654.0,62.0,6.1,2366.0,Very Active,FitBit
29,2023-02-02,10269.0,59.0,7.8,2604.0,Very Active,FitBit
29,2023-02-03,7537.0,70.0,7.6,2846.0,Active,FitBit
29,2023-02-04,12727.0,71.0,7.9,2836.0,Very Active,FitBit
29,2023-02-05,12909.0,59.0,9.7,2722.0,Very Active,FitBit
29,2023-02-06,13030.0,47.0,6.1,2573.0,Very Active,FitBit
29,2023-02-07,12029.0,53.0,7.5,2897.0,Very Active,FitBit
29,2023-02-08,13314.0,48.0,7.3,2298.0,Very Active,FitBit
29,2023-02-09,10782.0,55.0,6.9,2186.0,Very Active,FitBit
29,2023-02-10,11390.0,54.0,4.5,3013.0,Very Active,FitBit
29,2023-02-11,14234.0,56.0,7.4,2207.0,Very Active,FitBit
29,2023-02-12,15653.0,78.0,7.6,2755.0,Very Active,FitBit
29,2023-02-13,12098.0,46.0,7.0,2532.0,Very Active,FitBit
29,2023-02-14,10626.0,57.0,7.3,2479.0,Very Active,FitBit
29,2023-02-15,11811.0,49.0,6.7,2178.0,Very Active,FitBit
29,2023-02-16,13974.0,40.0,8.5,2846.0,Very Active,FitBit
30,2023-01-04,8406.0,58.0,5.9,1607.0,Active,Apple Watch
30,2023-01-05,7138.0,79.0,7.8,1725.0,Lightly Active,Apple Watch
30,2023-01-06,7292.0,69.0,5.9,1583.0,Lightly Active,Apple Watch
30,2023-01-07,9834.0,79.0,6.7,1931.0,Active,Apple Watch
30,2023-01-08,10406.0,84.0,6.0,1560.0,Very Active,Apple Watch
30,2023-01-09,11059.0,78.0,6.3,1626.0,Very Active,Apple Watch
30,2023-01-10,8049.0,71.0,6.6,1608.0,Active,Apple Watch
30,2023-01-11,9842.0,79.0,7.5,1476.0,Active,Apple Watch
30,2023-01-12,12010.0,67.0,6.7,1694.0,Very Active,Apple Watch
30,2023-01-13,7523.0,89.0,7.5,1259.0,Active,Apple Watch
30,2023-01-14,9846.0,60.0,5.3,1881.0,Active,Apple Watch
30,2023-01-15,7905.0,73.0,6.0,1952.0,Active,Apple Watch
30,2023-01-16,5669.0,74.0,7.7,1918.0,Lightly Active,Apple Watch
30,2023-01-17,8761.0,72.0,8.3,1875.0,Active,Apple Watch
30,2023-01-18,10161.0,76.0,6.2,1592.0,Very Active,Apple Watch
30,2023-01-19,9539.0,99.0,7.1,1443.0,Active,Apple Watch
30,2023-01-20,11410.0,88.0,6.9,1855.0,Very Active,Apple Watch
30,2023-01-21,6957.0,84.0,5.7,1364.0,Lightly Active,Apple Watch
30,2023-01-22,9567.0,110.0,4.4,1612.0,Active,Apple Watch
30,2023-01-23,10093.0,86.0,6.1,1407.0,Very Active,Apple Watch
30,2023-01-24,9363.0,77.0,4.0,1811.0,Active,Apple Watch
30,2023-01-25,10661.0,85.0,6.5,1791.0,Very Active,Apple Watch
30,2023-01-26,9348.0,94.0,5.9,1830.0,Active,Apple Watch
30,2023-01-27,9521.0,86.0,5.0,1664.0,Active,Apple Watch
30,2023-01-28,7458.0,78.0,5.4,1445.0,Lightly Active,Apple Watch
30,2023-01-29,12749.0,98.0,8.2,1420.0,Very Active,Apple Watch
30,2023-01-30,9074.0,72.0,5.5,1469.0,Active,Apple Watch
30,2023-01-31,11165.0,81.0,7.3,1715.0,Very Active,Apple Watch
30,2023-02-01,13069.0,70.0,7.5,1803.0,Very Active,Apple Watch
30,2023-02-02,7205.0,95.0,6.6,1581.0,Lightly Active,Apple Watch
31,2023-01-29,3583.0,54.0,10.0,1641.0,Sedentary,SAMSUNG
31,2023-01-30,4961.0,54.0,7.1,1818.0,Sedentary,SAMSUNG
31,2023-01-31,3132.0,57.0,8.0,1659.0,Sedentary,SAMSUNG
31,2023-02-01,4136.0,65.0,8.6,1761.0,Sedentary,SAMSUNG
31,2023-02-02,3444.0,59.0,9.1,1787.0,Sedentary,SAMSUNG
31,2023-02-03,3112.0,65.0,5.9,1648.0,Sedentary,SAMSUNG
31,2023-02-04,5918.0,52.0,7.1,1766.0,Lightly Active,SAMSUNG
31,2023-02-05,2966.0,55.0,8.5,1536.0,Sedentary,SAMSUNG
31,2023-02-06,4087.0,69.0,8.3,1684.0,Sedentary,SAMSUNG
31,2023-02-07,3999.0,65.0,7.8,1716.0,Sedentary,SAMSUNG
31,2023-02-08,3863.0,60.0,6.9,1635.0,Sedentary,SAMSUNG
31,2023-02-09,3594.0,50.0,8.2,1675.0,Sedentary,SAMSUNG
31,2023-02-10,4961.0,57.0,8.3,1731.0,Sedentary,SAMSUNG
31,2023-02-11,4671.0,53.0,8.1,1700.0,Sedentary,SAMSUNG
31,2023-02-12,4296.0,41.0,8.1,2004.0,Sedentary,SAMSUNG
31,2023-02-13,3981.0,54.0,8.3,1692.0,Sedentary,SAMSUNG
31,2023-02-14,5313.0,49.0,8.7,1737.0,Lightly Active,SAMSUNG
31,2023-02-15,4168.0,65.0,9.0,1784.0,Sedentary,SAMSUNG
31,2023-02-16,3309.0,70.0,7.9,1652.0,Sedentary,SAMSUNG
31,2023-02-17,4352.0,60.0,9.1,1627.0,Sedentary,SAMSUNG
31,2023-02-18,3329.0,58.0,8.1,1842.0,Sedentary,SAMSUNG
31,2023-02-19,4807.0,53.0,10.4,1684.0,Sedentary,SAMSUNG
31,2023-02-20,5384.0,60.0,8.5,1778.0,Lightly Active,SAMSUNG
31,2023-02-21,5335.0,72.0,8.8,1589.0,Lightly Active,SAMSUNG
31,2023-02-22,3799.0,65.0,8.9,1604.0,Sedentary,SAMSUNG
31,2023-02-23,5203.0,76.0,7.0,1503.0,Lightly Active,SAMSUNG
31,2023-02-24,4169.0,65.0,7.4,1862.0,Sedentary,SAMSUNG
31,2023-02-25,4653.0,62.0,6.5,1425.0,Sedentary,SAMSUNG
31,2023-02-26,4531.0,40.0,8.9,1615.0,Sedentary,SAMSUNG
31,2023-02-27,7072.0,85.0,7.7,1623.0,Lightly Active,SAMSUNG
32,2023-01-25,6067.0,81.0,6.0,2156.0,Lightly Active,FITBIT
32,2023-01-26,4430.0,69.0,8.1,2905.0,Sedentary,FITBIT
32,2023-01-27,3845.0,40.0,8.5,2407.0,Sedentary,FITBIT
32,2023-01-28,3017.0,65.0,8.4,2592.0,Sedentary,FITBIT
32,2023-01-29,4596.0,62.0,7.3,2271.0,Sedentary,FITBIT
32,2023-01-30,4336.0,69.0,8.0,2669.0,Sedentary,FITBIT
32,2023-01-31,4052.0,62.0,5.5,2671.0,Sedentary,FITBIT
32,2023-02-01,6506.0,49.0,7.1,2711.0,Lightly Active,FITBIT
32,2023-02-02,6327.0,59.0,6.9,2108.0,Lightly Active,FITBIT
32,2023-02-03,5164.0,84.0,7.9,2619.0,Lightly Active,FITBIT
32,2023-02-04,5385.0,63.0,6.8,2841.0,Lightly Active,FITBIT
32,2023-02-05,5288.0,64.0,6.7,2967.0,Lightly Active,FITBIT
32,2023-02-06,5732.0,58.0,8.6,2494.0,Lightly Active,FITBIT
32,2023-02-07,4268.0,56.0,5.9,2748.0,Sedentary,FITBIT
32,2023-02-08,3206.0,51.0,5.6,2602.0,Sedentary,FITBIT
32,2023-02-09,4907.0,60.0,6.6,2317.0,Sedentary,FITBIT
32,2023-02-10,5529.0,58.0,8.0,2392.0,Lightly Active,FITBIT
32,2023-02-11,5243.0,77.0,8.2,2516.0,Lightly Active,FITBIT
32,2023-02-12,5320.0,61.0,7.6,2539.0,Lightly Active,FITBIT
32,2023-02-13,4893.0,66.0,6.6,2358.0,Sedentary,FITBIT
32,2023-02-14,3654.0,47.0,6.4,2666.0,Sedentary,FITBIT
32,2023-02-15,4156.0,69.0,7.7,2108.0,Sedentary,FITBIT
32,2023-02-16,5722.0,72.0,6.6,2735.0,Lightly Active,FITBIT
32,2023-02-17,4193.0,64.0,6.4,2154.0,Sedentary,FITBIT
32,2023-02-18,4672.0,62.0,7.2,2314.0,Sedentary,FITBIT
32,2023-02-19,4655.0,66.0,7.6,2672.0,Sedentary,FITBIT
32,2023-02-20,4381.0,75.0,6.5,2752.0,Sedentary,FITBIT
32,2023-02-21,6256.0,68.0,7.4,2486.0,Lightly Active,FITBIT
32,2023-02-22,6108.0,49.0,6.7,2520.0,Lightly Active,FITBIT
32,2023-02-23,6312.0,67.0,6.7,2543.0,Lightly Active,FITBIT
33,2023-01-09,10214.0,71.0,7.7,1667.0,Very Active,SAMSUNG
33,2023-01-10,15391.0,87.0,7.8,1843.0,Very Active,SAMSUNG
33,2023-01-11,11295.0,64.0,6.2,2028.0,Very Active,SAMSUNG
33,2023-01-12,14663.0,67.0,6.3,1903.0,Very Active,SAMSUNG
33,2023-01-13,8394.0,84.0,6.0,1895.0,Active,SAMSUNG
33,2023-01-14,10592.0,71.0,6.7,1891.0,Very Active,SAMSUNG
33,2023-01-15,10778.0,71.0,7.0,2252.0,Very Active,SAMSUNG
33,2023-01-16,11970.0,88.0,5.3,1963.0,Very Active,SAMSUNG
33,2023-01-17,9089.0,64.0,6.0,2163.0,Active,SAMSUNG
33,2023-01-18,13857.0,81.0,5.2,1895.0,Very Active,SAMSUNG
33,2023-01-19,12347.0,80.0,4.8,1760.0,Very Active,SAMSUNG
33,2023-01-20,11495.0,84.0,4.5,1901.0,Very Active,SAMSUNG
33,2023-01-21,11978.0,87.0,7.4,2045.0,Very Active,SAMSUNG
33,2023-01-22,9781.0,59.0,6.3,2126.0,Active,SAMSUNG
33,2023-01-23,14890.0,86.0,7.1,2006.0,Very Active,SAMSUNG
33,2023-01-24,10349.0,77.0,8.4,1750.0,Very Active,SAMSUNG
33,2023-01-25,15405.0,75.0,8.0,1661.0,Very Active,SAMSUNG
33,2023-01-26,13009.0,71.0,5.3,1975.0,Very Active,SAMSUNG
33,2023-01-27,13996.0,70.0,5.2,1915.0,Very Active,SAMSUNG
33,2023-01-28,11441.0,84.0,7.6,1921.0,Very Active,SAMSUNG
33,2023-01-29,15966.0,81.0,6.3,1621.0,Very Active,SAMSUNG
33,2023-01-30,11033.0,75.0,7.7,2022.0,Very Active,SAMSUNG
33,2023-01-31,8898.0,80.0,7.4,2228.0,Active,SAMSUNG
33,2023-02-01,13711.0,86.0,6.8,2008.0,Very Active,SAMSUNG
33,2023-02-02,14555.0,65.0,6.3,1783.0,Very Active,SAMSUNG
33,2023-02-03,12528.0,91.0,6.1,1470.0,Very Active,SAMSUNG
33,2023-02-04,10684.0,88.0,7.2,2015.0,Very Active,SAMSUNG
33,2023-02-05,10992.0,66.0,7.2,1771.0,Very Active,SAMSUNG
33,2023-02-06,16731.0,84.0,6.1,1814.0,Very Active,SAMSUNG
33,2023-02-07,11428.0,76.0,7.8,1969.0,Very Active,SAMSUNG
34,2023-01-25,5373.0,100.0,6.3,3096.0,Lightly Active,garmin
34,2023-01-26,5529.0,85.0,6.6,2331.0,Lightly Active,garmin
34,2023-01-27,8832.0,94.0,5.8,2558.0,Active,garmin
34,2023-01-28,6732.0,82.0,6.6,2930.0,Lightly Active,garmin
34,2023-01-29,6932.0,96.0,6.8,2573.0,Lightly Active,garmin
34,2023-01-30,8010.0,98.0,9.4,2551.0,Active,garmin
34,2023-01-31,6600.0,61.0,6.8,2717.0,Lightly Active,garmin
34,2023-02-01,8716.0,74.0,4.6,2739.0,Active,garmin
34,2023-02-02,3807.0,89.0,4.2,2883.0,Sedentary,garmin
34,2023-02-03,3679.0,78.0,7.9,2978.0,Sedentary,garmin
34,2023-02-04,5207.0,81.0,6.3,3010.0,Lightly Active,garmin
34,2023-02-05,4574.0,87.0,3.5,2693.0,Sedentary,garmin
34,2023-02-06,5680.0,88.0,6.3,2470.0,Lightly Active,garmin
34,2023-02-07,5054.0,83.0,6.2,2708.0,Lightly Active,garmin
34,2023-02-08,5689.0,88.0,5.7,2849.0,Lightly Active,garmin
34,2023-02-09,9026.0,67.0,4.4,3100.0,Active,garmin
34,2023-02-10,5440.0,78.0,5.5,2800.0,Lightly Active,garmin
34,2023-02-11,8307.0,90.0,7.1,2467.0,Active,garmin
34,2023-02-12,4845.0,53.0,5.4,3150.0,Sedentary,garmin
34,2023-02-13,6945.0,79.0,6.2,2676.0,Lightly Active,garmin
34,2023-02-14,6552.0,89.0,4.6,2961.0,Lightly Active,garmin
34,2023-02-15,7468.0,77.0,6.9,3684.0,Lightly Active,garmin
34,2023-02-16,6163.0,85.0,5.5,2927.0,Lightly Active,garmin
34,2023-02-17,6874.0,83.0,5.2,2934.0,Lightly Active,garmin
34,2023-02-18,8135.0,86.0,7.2,2806.0,Active,garmin
34,2023-02-19,7239.0,84.0,5.3,2966.0,Lightly Active,garmin
34,2023-02-20,5046.0,75.0,6.4,2960.0,Lightly Active,garmin
34,2023-02-21,4797.0,92.0,6.8,2672.0,Sedentary,garmin
34,2023-02-22,4359.0,80.0,5.8,2907.0,Sedentary,garmin
34,2023-02-23,5837.0,61.0,5.9,2787.0,Lightly Active,garmin
35,2023-01-12,11466.0,69.0,8.5,1623.0,Very Active,Apple Watch
35,2023-01-13,12845.0,73.0,7.7,2023.0,Very Active,Apple Watch
35,2023-01-14,12496.0,72.0,5.7,2292.0,Very Active,Apple Watch
35,2023-01-15,9946.0,78.0,8.0,1799.0,Active,Apple Watch
35,2023-01-16,11389.0,70.0,6.7,2021.0,Very Active,Apple Watch
35,2023-01-17,7123.0,68.0,8.2,2184.0,Lightly Active,Apple Watch
35,2023-01-18,10049.0,78.0,6.5,2279.0,Very Active,Apple Watch
35,2023-01-19,9769.0,78.0,8.0,1850.0,Active,Apple Watch
35,2023-01-20,13349.0,60.0,8.4,1932.0,Very Active,Apple Watch
35,2023-01-21,9683.0,57.0,6.4,1798.0,Active,Apple Watch
35,2023-01-22,8940.0,74.0,7.8,2048.0,Active,Apple Watch
35,2023-01-23,10803.0,65.0,5.9,2368.0,Very Active,Apple Watch
35,2023-01-24,8680.0,92.0,6.6,2007.0,Active,Apple Watch
35,2023-01-25,12355.0,88.0,6.7,1929.0,Very Active,Apple Watch
35,2023-01-26,10063.0,79.0,7.7,2007.0,Very Active,Apple Watch
35,2023-01-27,11436.0,92.0,7.2,2069.0,Very Active,Apple Watch
35,2023-01-28,7085.0,49.0,7.2,1987.0,Lightly Active,Apple Watch
35,2023-01-29,9129.0,78.0,6.7,2233.0,Active,Apple Watch
35,2023-01-30,10352.0,68.0,7.8,1963.0,Very Active,Apple Watch
35,2023-01-31,11248.0,71.0,6.2,2023.0,Very Active,Apple Watch
35,2023-02-01,10203.0,80.0,6.5,1638.0,Very Active,Apple Watch
35,2023-02-02,9296.0,83.0,6.5,1957.0,Active,Apple Watch
35,2023-02-03,12184.0,68.0,5.3,1974.0,Very Active,Apple Watch
35,2023-02-04,9191.0,66.0,6.6,2105.0,Active,Apple Watch
35,2023-02-05,10158.0,79.0,8.6,1938.0,Very Active,Apple Watch
35,2023-02-06,10743.0,70.0,6.0,1889.0,Very Active,Apple Watch
35,2023-02-07,9202.0,79.0,9.2,1863.0,Active,Apple Watch
35,2023-02-08,9329.0,75.0,7.2,2059.0,Active,Apple Watch
35,2023-02-09,12790.0,51.0,4.4,1907.0,Very Active,Apple Watch
35,2023-02-10,12410.0,60.0,3.8,2121.0,Very Active,Apple Watch
36,2023-01-03,8955.0,49.0,6.4,1779.0,Active,Garmin
36,2023-01-04,8727.0,53.0,7.8,1408.0,Active,Garmin
36,2023-01-05,7075.0,48.0,7.1,1864.0,Lightly Active,Garmin
36,2023-01-06,9901.0,41.0,7.4,2081.0,Active,Garmin
36,2023-01-07,11709.0,55.0,7.7,1615.0,Very Active,Garmin
36,2023-01-08,4454.0,68.0,7.3,2203.0,Sedentary,Garmin
36,2023-01-09,6193.0,65.0,9.2,2053.0,Lightly Active,Garmin
36,2023-01-10,9011.0,60.0,5.8,2238.0,Active,Garmin
36,2023-01-11,7495.0,65.0,5.8,1738.0,Lightly Active,Garmin
36,2023-01-12,10989.0,56.0,8.8,1955.0,Very Active,Garmin
36,2023-01-13,5393.0,68.0,6.8,2108.0,Lightly Active,Garmin
36,2023-01-14,8582.0,44.0,7.5,2403.0,Active,Garmin
36,2023-01-15,9380.0,59.0,8.4,2012.0,Active,Garmin
36,2023-01-16,8896.0,49.0,7.6,2175.0,Active,Garmin
36,2023-01-17,7111.0,74.0,7.3,1796.0,Lightly Active,Garmin
36,2023-01-18,10242.0,57.0,8.1,1913.0,Very Active,Garmin
36,2023-01-19,8436.0,64.0,7.6,1577.0,Active,Garmin
36,2023-01-20,6624.0,69.0,7.2,1867.0,Lightly Active,Garmin
36,2023-01-21,6218.0,49.0,5.3,1951.0,Lightly Active,Garmin
36,2023-01-22,7516.0,50.0,7.3,2042.0,Active,Garmin
36,2023-01-23,12113.0,44.0,8.5,2162.0,Very Active,Garmin
36,2023-01-24,7208.0,62.0,6.9,2007.0,Lightly Active,Garmin
36,2023-01-25,11116.0,66.0,7.9,1886.0,Very Active,Garmin
36,2023-01-26,6004.0,57.0,8.6,1669.0,Lightly Active,Garmin
36,2023-01-27,6737.0,61.0,6.4,1814.0,Lightly Active,Garmin
36,2023-01-28,7815.0,46.0,6.4,2109.0,Active,Garmin
36,2023-01-29,6306.0,44.0,6.7,2115.0,Lightly Active,Garmin
36,2023-01-30,8202.0,55.0,7.4,1626.0,Active,Garmin
36,2023-01-31,9383.0,63.0,6.9,2169.0,Active,Garmin
36,2023-02-01,6613.0,71.0,7.5,1904.0,Lightly Active,Garmin
37,2023-01-08,3104.0,60.0,9.1,1445.0,Sedentary,Apple Watch
37,2023-01-09,2641.0,72.0,7.2,1765.0,Sedentary,Apple Watch
37,2023-01-10,4176.0,57.0,8.5,1433.0,Sedentary,Apple Watch
37,2023-01-11,3587.0,63.0,8.3,1515.0,Sedentary,Apple Watch
37,2023-01-12,2081.0,67.0,5.8,1568.0,Sedentary,Apple Watch
37,2023-01-13,3703.0,63.0,9.8,1786.0,Sedentary,Apple Watch
37,2023-01-14,2709.0,62.0,7.8,1363.0,Sedentary,Apple Watch
37,2023-01-15,2530.0,56.0,5.8,1627.0,Sedentary,Apple Watch
37,2023-01-16,2961.0,45.0,8.2,1735.0,Sedentary,Apple Watch
37,2023-01-17,3258.0,58.0,8.4,1730.0,Sedentary,Apple Watch
37,2023-01-18,3308.0,53.0,8.1,1813.0,Sedentary,Apple Watch
37,2023-01-19,2745.0,82.0,7.3,1625.0,Sedentary,Apple Watch
